test_id,layer,requirements,result,classification,duration_ms,name,details
AIPP-P22-004,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.19999998807907104,Invalid chamber reference is rejected,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:648)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22-005,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.09999999403953552,Travel targets must increase,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:827)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22-006,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.10000002384185791,Lookup arrays require matched lengths,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:1005)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22-007,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0,JSON editor rejects malformed content atomically,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:1281)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22-008,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.19999998807907104,Piston Apply preserves unknown extensions and precision,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:1566)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22-009,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.09999999403953552,Piston Revert restores nested laws,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:1841)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22-010,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.20000001788139343,P2.2 mounted editor contains functional controls,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:2051)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22-011,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.19999998807907104,Piston Apply commits one authoritative revision,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:2368)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22C2-001,browser,TST-001|TST-003|TST-007,PASS,PASS_EXACT,0.29999998211860657,Piston label defaults to empty string,"{""labelSupported"":true}"
AIPP-P22C2-002,browser,TST-001|TST-003|TST-007,PASS,PASS_EXACT,2.5,Piston editor omits assembly collection controls,"{""omitted"":true}"
AIPP-P22C2-003,browser,TST-001|TST-003|TST-007,PASS,PASS_EXACT,1.2999999821186066,Piston editor has general left and right columns,"{""columns"":3}"
AIPP-P22C2-004,browser,TST-001|TST-003|TST-007,PASS,PASS_EXACT,2.0999999940395355,Mass basis change installs deterministic fields,"{""basis"":""time""}"
AIPP-P22C2-005,browser,TST-001|TST-003|TST-007,FAIL,FAIL,1.800000011920929,Scalar unit conversion preserves physical value,"{""error"":""TypeError: A.aippQuaffUnits.format is not a function"",""stack"":""TypeError: A.aippQuaffUnits.format is not a function\n    at Object.convertQuantity (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2083:378)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2937:1435)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)\n    at async P4.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2997:1112)""}"
AIPP-P22C2-006,browser,TST-001|TST-003|TST-007,PASS,PASS_EXACT,3.199999988079071,Lookup-unit conversion updates complete column,"{""converted"":true}"
AIPP-P22C3-001,browser,TST-001|TST-007|TST-009,PASS,PASS_EXACT,0.09999999403953552,Piston editor resolves shared QuaFF unit service,"{""service"":""aippQuaffUnits""}"
AIPP-P22C3-002,browser,TST-001|TST-007|TST-009,PASS,PASS_EXACT,1.699999988079071,Dedicated piston renderer owns properties DOM,"{""owner"":""piston""}"
AIPP-P22C3-003,browser,TST-001|TST-007|TST-009,PASS,PASS_EXACT,1.5,Piston properties render label and side controls,"{""controls"":true}"
AIPP-P22C3-004,browser,TST-001|TST-007|TST-009,PASS,PASS_EXACT,0.10000002384185791,Piston editor does not expose chamber nested tabs,"{""pistonTabs"":[""properties"",""raw""]}"
AIPP-P22C3-005,browser,TST-001|TST-007|TST-009,PASS,PASS_EXACT,0.19999998807907104,Generic inspector refuses piston DOM ownership,"{""protected"":true}"
AIPP-P22C4-001,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.300000011920929,Piston columns are left general right,"{""order"":[""LEFT SIDE"",""GENERAL"",""RIGHT SIDE""]}"
AIPP-P22C4-002,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,0.699999988079071,CSV parser accepts header and numeric rows,"{""rows"":2}"
AIPP-P22C4-003,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,0.20000001788139343,CSV parser rejects non-increasing independent values,"{""code"":""AIPP_INVALID_PISTON_CSV""}"
AIPP-P22C4-004,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,5.5,CSV preview stays CSV-backed until local edit,"{""csv"":true}"
AIPP-P22C4-005,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,19.400000005960464,Edit locally converts CSV preview to table arrays,"{""local"":true}"
AIPP-P22C4-006,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,1.800000011920929,Travel targets use single-column editor controls,"{""table"":true}"
AIPP-P22C4-007,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.5,Travel unit conversion converts every target,"{""converted"":true}"
AIPP-P22C4-008,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.4000000059604645,Travel row add and remove are deterministic,"{""rows"":2}"
AIPP-BF1-001,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,2.699999988079071,Empty body-force collection renders empty state,"{""empty"":true}"
AIPP-BF1-002,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,3.399999976158142,Add installs deterministic constant force,"{""created"":true}"
AIPP-BF1-003,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,7.700000017881393,Multiple body forces remain independent,"{""independent"":true}"
AIPP-BF1-004,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,6.300000011920929,Remove selects deterministic neighbor,"{""selected"":0}"
AIPP-BF1-005,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.9000000059604645,Removing final force returns empty state,"{""empty"":true}"
AIPP-BF1-006,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,6.300000011920929,Force unit conversion preserves physical value,"{""converted"":true}"
AIPP-BF1-007,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.9000000059604645,Ordinary magnitude edit preserves unknown fields,"{""preserved"":true}"
AIPP-BF1-008,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,1.699999988079071,Invalid force unit blocks Apply,"{""rejected"":true}"
AIPP-BF1-009,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,3.0999999940395355,Revert restores body-force collection,"{""reverted"":true}"
AIPP-BF1-010,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.200000017881393,Body-force controls render in piston properties,"{""rendered"":true}"
AIPP-BF1R-001,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.5,Rendered Add body force click mutates working copy,"{""clicked"":true}"
AIPP-BF1R-002,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.799999982118607,Mass basis change displays source controls,"{""basis"":""displacement""}"
AIPP-BF1R-003,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,3.5999999940395355,Area basis change displays lookup table,"{""basis"":""time""}"
AIPP-BF1R-004,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,3.7000000178813934,Friction basis change displays source controls,"{""source"":true}"
AIPP-BF1R-005,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,5.800000011920929,Table to CSV interaction rerenders Open CSV control,"{""csv"":true}"
AIPP-BF1R-006,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,7.600000023841858,Delegated interactions survive repeated rerenders,"{""count"":2}"
AIPP-BF1V-001,browser,TST-001|TST-007|BLD-012,FAIL,FAIL,5.4000000059604645,Body-force selector precedes full-width detail,"{""error"":""Error: Expected true"",""stack"":""Error: Expected true\n    at Object.true (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2137:56)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2952:571)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)\n    at async P4.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2997:1112)""}"
AIPP-BF1V-002,browser,TST-001|TST-007|BLD-012,PASS,PASS_EXACT,7.4000000059604645,Body-force selector cards wrap and retain selection,"{""cards"":2}"
